plumping	p. pr. & vb. n.	of Plump
plumply	adv.	Fully; roundly; plainly; without reserve.
plumpness	n.	The quality or state of being plump.
plumpy	a.	Plump; fat; sleek.
plumula	n.	A plumule.
plumula	n.	A down feather.
plumulaceous	a.	Downy; bearing down.
plumular	a.	Relating to a plumule.
plumularia	n.	Any hydroid belonging to Plumularia and other genera of the family Plumularidae. They generally grow in plumelike forms.
plumularian	n.	Any Plumularia. Also used adjectively.
plumularias	"pl. "	of Plumularia
plumularlae	"pl. "	of Plumularia
plumule	"pl. "	of Plumula
plumule	n.	The first bud, or gemmule, of a young plant; the bud, or growing point, of the embryo, above the cotyledons. See Illust. of Radicle.
plumule	n.	A down feather.
plumule	n.	The aftershaft of a feather. See Illust. under Feather.
plumule	n.	One of the featherlike scales of certain male butterflies.
plumulose	a.	Having hairs branching out laterally, like the parts of a feather.
plumy	a.	Covered or adorned with plumes, or as with plumes; feathery.
plunder	v. t.	To take the goods of by force, or without right; to pillage; to spoil; to sack; to strip; to rob; as, to plunder travelers.
plunder	v. t.	To take by pillage; to appropriate forcibly; as, the enemy plundered all the goods they found.
plunder	n.	The act of plundering or pillaging; robbery. See Syn. of Pillage.
plunder	n.	That which is taken by open force from an enemy; pillage; spoil; booty; also, that which is taken by theft or fraud.
plunder	n.	Personal property and effects; baggage or luggage.
plunderage	n.	The embezzlement of goods on shipboard.
plundered	imp. & p. p.	of Plunder
plunderer	n.	One who plunders or pillages.
plundering	p. pr. & vb. n.	of Plunder
plunge	v. t.	To thrust into water, or into any substance that is penetrable; to immerse; to cause to penetrate or enter quickly and forcibly; to thrust; as, to plunge the body into water; to plunge a dagger into the breast. Also used figuratively; as, to plunge a nation into war.
plunge	v. t.	To baptize by immersion.
plunge	v. t.	To entangle; to embarrass; to overcome.
plunge	v. i.	To thrust or cast one's self into water or other fluid; to submerge one's self; to dive, or to rush in; as, he plunged into the river. Also used figuratively; as, to plunge into debt.
plunge	v. i.	To pitch or throw one's self headlong or violently forward, as a horse does.
plunge	v. i.	To bet heavily and with seeming recklessness on a race, or other contest; in an extended sense, to risk large sums in hazardous speculations.
plunge	n.	The act of thrusting into or submerging; a dive, leap, rush, or pitch into, or as into, water; as, to take the water with a plunge.
plunge	n.	Hence, a desperate hazard or act; a state of being submerged or overwhelmed with difficulties.
plunge	n.	The act of pitching or throwing one's self headlong or violently forward, like an unruly horse.
plunge	n.	Heavy and reckless betting in horse racing; hazardous speculation.
plunged	imp. & p. p.	of Plunge
plunger	n.	One who, or that which, plunges; a diver.
plunger	n.	A long solid cylinder, used, instead of a piston or bucket, as a forcer in pumps.
plunger	n.	One who bets heavily and recklessly on a race; a reckless speculator.
plunger	n.	A boiler in which clay is beaten by a wheel to a creamy consistence.
plunger	n.	The firing pin of a breechloader.
plunging	p. pr. & vb. n.	of Plunge
plunket	n.	A kind of blue color; also, anciently, a kind of cloth, generally blue.
pluperfect	a.	More than perfect; past perfect; -- said of the tense which denotes that an action or event was completed at or before the time of another past action or event.
pluperfect	n.	The pluperfect tense; also, a verb in the pluperfect tense.
plural	a.	Relating to, or containing, more than one; designating two or more; as, a plural word.
plural	n.	The plural number; that form of a word which expresses or denotes more than one; a word in the plural form.
pluralism	n.	The quality or state of being plural, or in the plural number.
pluralism	n.	The state of a pluralist; the holding of more than one ecclesiastical living at a time.
pluralist	n.	A clerk or clergyman who holds more than one ecclesiastical benefice.
pluralities	"pl. "	of Plurality
plurality	n.	The state of being plural, or consisting of more than one; a number consisting of two or more of the same kind; as, a plurality of worlds; the plurality of a verb.
plurality	n.	The greater number; a majority; also, the greatest of several numbers; in elections, the excess of the votes given for one candidate over those given for another, or for any other, candidate. When there are more than two candidates, the one who receives the plurality of votes may have less than a majority. See Majority.
plurality	n.	See Plurality of benefices, below.
pluralization	n.	The act of pluralizing.
pluralize	v. t.	To make plural by using the plural termination; to attribute plurality to; to express in the plural form.
pluralize	v. t.	To multiply; to make manifold.
pluralize	v. i.	To take a plural; to assume a plural form; as, a noun pluralizes.
pluralize	v. i.	To hold more than one benefice at the same time.
pluralized	imp. & p. p.	of Pluralize
pluralizer	n.	A pluralist.
pluralizing	p. pr. & vb. n.	of Pluralize
plurally	adv.	In a plural manner or sense.
pluri-		A combining form from L. plus, pluris, more, many; as pluriliteral.
pluries	n.	A writ issued in the third place, after two former writs have been disregarded.
plurifarious	a.	Of many kinds or fashions; multifarious.
plurifoliolate	a.	Having several or many leaflets.
pluriliteral	a.	Consisting of more letters than three.
pluriliteral	n.	A pluriliteral word.
plurilocular	a.	Having several cells or loculi
plurilocular	a.	having several divisions containing seeds; as, the lemon and the orange are plurilocular fruits.
pluriparous	a.	Producing several young at a birth; as, a pluriparous animal.
pluripartite	a.	Deeply divided into several portions.
pluripresence	n.	Presence in more places than one.
plurisy	n.	Superabundance; excess; plethora.
pluroderes	n. pl.	A group of fresh-water turtles in which the neck can not be retracted, but is bent to one side, for protection. The matamata is an example.
plus	a.	More, required to be added; positive, as distinguished from negative; -- opposed to minus.
plus	a.	Hence, in a literary sense, additional; real; actual.
plush	n.	A textile fabric with a nap or shag on one side, longer and softer than the nap of velvet.
plushy	a.	Like plush; soft and shaggy.
plutarchy	n.	Plutocracy; the rule of wealth.
pluteal	a.	Of or pertaining to a pluteus.
plutei	"pl. "	of Pluteus
pluteus	n.	The free-swimming larva of sea urchins and ophiurans, having several long stiff processes inclosing calcareous rods.
pluteuses	"pl. "	of Pluteus
pluto	n.	The son of Saturn and Rhea, brother of Jupiter and Neptune; the dark and gloomy god of the Lower World.
plutocracy	n.	A form of government in which the supreme power is lodged in the hands of the wealthy classes; government by the rich; also, a controlling or influential class of rich men.
plutocrat	n.	One whose wealth gives him power or influence; one of the plutocracy.
plutocratic	a.	Of or pertaining to plutocracy; as, plutocratic ideas.
plutology	n.	The science which treats of wealth.
plutonian	a.	Plutonic.
plutonian	n.	A Plutonist.
plutonic	a.	Of or pertaining to Pluto; Plutonian; hence, pertaining to the interior of the earth; subterranean.
plutonic	a.	Of, pertaining to, or designating, the system of the Plutonists; igneous; as, the Plutonic theory.
plutonism	n.	The theory, early advanced in geology, that the successive rocks of the earth's crust were formed by igneous fusion; -- opposed to the Neptunian theory.
plutonist	n.	One who adopts the geological theory of igneous fusion; a Plutonian. See Plutonism.
plutus	n.	The son of Jason and Ceres, and the god of wealth. He was represented as bearing a cornucopia, and as blind, because his gifts were bestowed without discrimination of merit.
pluvial	a.	Of or pertaining to rain; rainy.
pluvial	a.	Produced by the action of rain.
pluvial	n.	A priest's cope.
pluviameter	n.	See Pluviometer.
pluviametrical	a.	See Pluviometrical.
pluvian	n.	The crocodile bird.
pluviometer	n.	An instrument for ascertaining the amount of rainfall at any place in a given time; a rain gauge.
pluviometrical	a.	Of or pertaining to a pluviometer; determined by a pluviometer.
pluviose	n.	The fifth month of the French republican calendar adopted in 1793. It began January 20, and ended February 18. See Vendemiaire.
pluvious	a.	Abounding in rain; rainy; pluvial.
ply	v. t.	To bend.
ply	v. t.	To lay on closely, or in folds; to work upon steadily, or with repeated acts; to press upon; to urge importunately; as, to ply one with questions, with solicitations, or with drink.
ply	v. t.	To employ diligently; to use steadily.
ply	v. t.	To practice or perform with diligence; to work at.
ply	v. i.	To bend; to yield.
ply	v. i.	To act, go, or work diligently and steadily; especially, to do something by repeated actions; to go back and forth; as, a steamer plies between certain ports.
ply	v. i.	To work to windward; to beat.
ply	v.	A fold; a plait; a turn or twist, as of a cord.
ply	v.	Bent; turn; direction; bias.
plyer	n.	One who, or that which, plies
plyer	n.	A kind of balance used in raising and letting down a drawbridge. It consists of timbers joined in the form of a St. Andrew's cross.
plyer	n.	See Pliers.
plyght	v. & n.	See Plight.
plying	p. pr. & vb. n.	of Ply
plymouth brethren		The members of a religious sect which first appeared at Plymouth, England, about 1830. They protest against sectarianism, and reject all official ministry or clergy. Also called Brethren, Christian Brethren, Plymouthists, etc. The Darbyites are a division of the Brethren.
pneometer	n.	A spirometer.
pneumatic	a.	Alt. of Pneumatical
pneumatical	a.	Consisting of, or resembling, air; having the properties of an elastic fluid; gaseous; opposed to dense or solid.
pneumatical	a.	Of or pertaining to air, or to elastic fluids or their properties; pertaining to pneumatics; as, pneumatic experiments.
pneumatical	a.	Moved or worked by pressure or flow of air; as, a pneumatic instrument; a pneumatic engine.
pneumatical	a.	Fitted to contain air; Having cavities filled with air; as, pneumatic cells; pneumatic bones.
pneumaticity	n.	The state of being pneumatic, or of having a cavity or cavities filled with air; as, the pneumaticity of the bones of birds.
pneumatics	n.	That branch of science which treats of the mechanical properties of air and other elastic fluids, as of their weight, pressure, elasticity, etc. See Mechanics.
pneumatics	n.	The scientific study or knowledge of spiritual beings and their relations to God, angels, and men.
pneumato-		A combining form from Gr. pney^ma, pney`matos, wind, air, breath, respiration; as, pneumatograph, pneumatology.
pneumatocele	n.	A distention of the scrotum by air; also, hernia of the lungs.
pneumatocyst	n.	A cyst or sac of a siphonophore, containing air, and serving as a float, as in Physalia.
pneumatogarm	n.	A tracing of the respiratory movements, obtained by a pneumatograph or stethograph.
pneumatograph	n.	An instrument for recording the movements of the thorax or chest wall during respiration; -- also called stethograph.
pneumatological	a.	Of or pertaining to pneumatology.
pneumatologist	n.	One versed in pneumatology.
pneumatology	n.	The doctrine of, or a treatise on, air and other elastic fluids. See Pneumatics, 1.
pneumatology	n.	The science of spiritual being or phenomena of any description.
pneumatometer	n.	An instrument for measuring the amount of force exerted by the lungs in respiration.
pneumatometry	n.	See Spirometry.
pneumatophore	n.	One of the Pneumonophora.
pneumatothorax	n.	See Pneumothorax.
pneumo-		A combining form from Gr. pney`mwn, pney`monos, a lung; as, pneumogastric, pneumology.
pneumococcus	n.	A form of micrococcus found in the sputum (and elsewhere) of persons suffering with pneumonia, and thought to be the cause of this disease.
pneumogastric	a.	Of or pertaining to the lungs and the stomach.
pneumogastric	n.	The pneumogastric nerve.
pneumograph	n.	Same as Pneumatograph.
pneumography	n.	A description of the lungs.
pneumology	n.	The science which treats of the lungs.
pneumometer	n.	A spirometer.
pneumometry	n.	Measurement of the capacity of the lungs for air.
pneumonia	n.	Inflammation of the lungs.
pneumonic	a.	Of or pertaining to the lungs; pulmonic.
pneumonic	a.	Of or pertaining to pneumonia; as, pneumonic symptoms.
pneumonic	n.	A medicine for affections of the lungs.
pneumonitic	a.	Of or pertaining to pneumonitis.
pneumonitis	n.	Inflammation of the lungs; pneumonia.
pneumonometer	n.	A spirometer; a pneumometer.
pneumonophora	n. pl.	The division of Siphonophora which includes the Physalia and allied genera; -- called also Pneumatophorae.
pneumony	n.	See Pneumonia.
pneumootoka	n. pl.	Same as Sauropsida.
pneumophora	n. pl.	A division of holothurians having an internal gill, or respiratory tree.
pneumoskeleton	n.	A chitinous structure which supports the gill in some invertebrates.
pneumotherapy	n.	The treatment of disease by inhalations of compressed or rarefied air.
pneumothorax	n.	A condition in which air or other gas is present in the cavity of the chest; -- called also pneumatothorax.
pnigalion	n.	Nightmare.
pnyx	n.	The place at Athens where the meetings of the people were held for making decrees, etc.
poa	n.	A genus of grasses, including a great number of species, as the kinds called meadow grass, Kentucky blue grass, June grass, and spear grass (which see).
poach	v. & n.	To cook, as eggs, by breaking them into boiling water; also, to cook with butter after breaking in a vessel.
poach	v. & n.	To rob of game; to pocket and convey away by stealth, as game; hence, to plunder.
poach	v. i.	To steal or pocket game, or to carry it away privately, as in a bag; to kill or destroy game contrary to law, especially by night; to hunt or fish unlawfully; as, to poach for rabbits or for salmon.
poach	v. t.	To stab; to pierce; to spear, \as fish.
poach	v. t.	To force, drive, or plunge into anything.
poach	v. t.	To make soft or muddy by trampling
poach	v. t.	To begin and not complete.
poach	v. i.	To become soft or muddy.
poachard	n.	A common European duck (Aythya ferina); -- called also goldhead, poker, and fresh-water, / red-headed, widgeon.
poachard	n.	The American redhead, which is closely allied to the European poachard.
poached	imp. & p. p.	of Poach
poacher	n.	One who poaches; one who kills or catches game or fish contrary to law.
poacher	n.	The American widgeon.
poachiness	n.	The state of being poachy; marshiness.
poaching	p. pr. & vb. n.	of Poach
poachy	a.	Wet and soft; easily penetrated by the feet of cattle; -- said of land
poak	n.	Alt. of Poake
poake	n.	Waste matter from the preparation of skins, consisting of hair, lime, oil, etc.
pocan	n.	The poke (Phytolacca decandra); -- called also pocan bush.
pochard	n.	See Poachard.
pock	n.	A pustule raised on the surface of the body in variolous and vaccine diseases.
pock-broken	a.	Broken out, or marked, with smallpox; pock-fretten.
pock-fretten	a.	See Pockmarked.
pock-pitted	a.	Pockmarked; pitted.
pock-pudding	n.	A bag pudding; a name of reproach or ridicule formerly applied by the Scotch to the English.
pockarred	a.	See Pockmarked.
pocket	n.	A bag or pouch; especially; a small bag inserted in a garment for carrying small articles, particularly money; hence, figuratively, money; wealth.
pocket	n.	One of several bags attached to a billiard table, into which the balls are driven.
pocket	n.	A large bag or sack used in packing various articles, as ginger, hops, cowries, etc.
pocket	n.	A hole or space covered by a movable piece of board, as in a floor, boxing, partitions, or the like.
pocket	n.	A cavity in a rock containing a nugget of gold, or other mineral; a small body of ore contained in such a cavity.
pocket	n.	A hole containing water.
pocket	n.	A strip of canvas, sewn upon a sail so that a batten or a light spar can placed in the interspace.
pocket	n.	Same as Pouch.
pocket	v. t.	To put, or conceal, in the pocket; as, to pocket the change.
pocket	v. t.	To take clandestinely or fraudulently.
pocketbook	n.	A small book or case for carrying papers, money, etc., in the pocket; also, a notebook for the pocket.
pocketed	imp. & p. p.	of Pocket
pocketful	n.	As much as a pocket will hold; enough to fill a pocket; as, pocketfuls of chestnuts.
pocketfuls	"pl. "	of Pocketful
pocketing	p. pr. & vb. n.	of Pocket
pocketknife	n.	A knife with one or more blades, which fold into the handle so as to admit of being carried in the pocket.
pockiness	n.	The state of being pocky.
pockmark	n.	A mark or pit made by smallpox.
pockmarked	a.	Marked by smallpox; pitted.
pockwood	n.	Lignum-vitae.
pocky	superl.	Full of pocks; affected with smallpox or other eruptive disease.
poco	adv.	A little; -- used chiefly in phrases indicating the time or movement; as, poco piu allegro, a little faster; poco largo, rather slow.
pocock	n.	Peacock.
pococurante	n.	A careless person; a trifler.
pococurantism	n.	Carelessness; apathy; indifference.
pocoson	n.	Low, wooded grounds or swamps in Eastern Maryland and Virginia.
poculent	a.	Fit for drink.
poculiform	a.	Having the shape of a goblet or drinking cup.
pod	n.	A bag; a pouch.
pod	n.	A capsule of plant, especially a legume; a dry dehiscent fruit. See Illust. of Angiospermous.
pod	n.	A considerable number of animals closely clustered together; -- said of seals.
pod	v. i.	To swell; to fill; also, to produce pods.
podagra	n.	Gout in the joints of the foot; -- applied also to gout in other parts of body.
podagric	a.	Alt. of Podagrical
podagrical	a.	Pertaining to the gout; gouty; caused by gout.
podagrical	a.	Afflicted with gout.
podagrous	a.	Gouty; podagric.
podalgia	n.	pain in the foot, due to gout, rheumatism, etc.
podarthra	"pl. "	of Podarthrum
podarthrum	n.	The foot joint; in birds, the joint between the metatarsus and the toes.
podded	imp. & p. p.	of Pod
podded	a.	Having pods.
podder	n.	One who collects pods or pulse.
podding	p. pr. & vb. n.	of Pod
podesta	n.	One of the chief magistrates of the Italian republics in the Middle Ages.
podesta	n.	A mayor, alderman, or other magistrate, in some towns of Italy.
podetia	"pl. "	of Podetium
podetium	n.	A stalk which bears the fructification in some lichens, as in the so-called reindeer moss.
podetiums	"pl. "	of Podetium
podge	n.	A puddle; a plash.
podge	n.	Porridge.
podgy	a.	Fat and short; pudgy.
podia	"pl. "	of Podium
podical	a.	Anal; -- applied to certain organs of insects.
podiceps	n.	See Grebe.
podium	n.	A low wall, serving as a foundation, a substructure, or a terrace wall.
podium	n.	The dwarf wall surrounding the arena of an amphitheater, from the top of which the seats began.
podium	n.	The masonry under the stylobate of a temple, sometimes a mere foundation, sometimes containing chambers.
podium	n.	The foot.
podley	n.	A young coalfish.
podo-		A combining form or prefix from Gr. poy`s, podo`s, foot; as, podocarp, podocephalous, podology.
podobranch	n.	One of the branchiae attached to the bases of the legs in Crustacea.
podobranchia	n.	Same as Podobranch.
podobranchiae	"pl. "	of Podobranchia
podocarp	n.	A stem, or footstalk, supporting the fruit.
podocephalous	a.	Having a head of flowers on a long peduncle, or footstalk.
podogynium	n.	Same as Basigynium
podophthalmia	n. pl.	The stalk-eyed Crustacea, -- an order of Crustacea having the eyes supported on movable stalks. It includes the crabs, lobsters, and prawns. Called also Podophthalmata, and Decapoda.
podophthalmic	a.	Alt. of Podophthalmous
podophthalmite	n.	The eyestalk of a crustacean.
podophthalmous	a.	Having the eyes on movable footstalks, or pedicels.
podophthalmous	a.	Of or pertaining to the Podophthalmia.
podophyllin	n.	A brown bitter gum extracted from the rootstalk of the May apple (Podophyllum peltatum). It is a complex mixture of several substances.
podophyllous	a.	Having thin, flat, leaflike locomotive organs.
podophyllous	a.	Pertaining to, or composing, the layer of tissue, made up of laminae, beneath a horse's hoof.
podophyllum	n.	A genus of herbs of the Barberry family, having large palmately lobed peltate leaves and solitary flower. There are two species, the American Podohyllum peltatum, or May apple, the Himalayan P. Emodi.
podophyllum	n.	The rhizome and rootlet of the May apple (Podophyllum peltatum), -- used as a cathartic drug.
podoscaph	n.	A canoe-shaped float attached to the foot, for walking on water.
podosperm	n.	The stalk of a seed or ovule.
podostomata	n. pl.	An order of Bryozoa of which Rhabdopleura is the type. See Rhabdopleura.
podotheca	n.	The scaly covering of the foot of a bird or reptile.
podothecae	"pl. "	of Podotheca
podrida	n.	A miscellaneous dish of meats. See Olla-podrida.
podura	n.	Any small leaping thysanurous insect of the genus Podura and related genera; a springtail.
podurae	"pl. "	of Podura
poduras	"pl. "	of Podura
podurid	n.	Any species of Podura or allied genera.
podurid	a.	Pertaining to the poduras.
poe	n.	Same as Poi.
poebird	n.	The parson bird.
poecile	n.	Same as Poicile.
poecile	n.	The frescoed porch or gallery in Athens where Zeno taught.
poecilitic	a.	Mottled with various colors; variegated; spotted; -- said of certain rocks.
poecilitic	a.	Specifically: Of or pertaining to, or characterizing, Triassic and Permian sandstones of red and other colors.
poecilopod	n.	One of the Poecilopoda. Also used adjectively.
poecilopoda	n. pl.	Originally, an artificial group including many parasitic Entomostraca, together with the horseshoe crabs (Limuloidea).
poecilopoda	n. pl.	By some recent writers applied to the Merostomata.
poem	n.	A metrical composition; a composition in verse written in certain measures, whether in blank verse or in rhyme, and characterized by imagination and poetic diction; -- contradistinguished from prose; as, the poems of Homer or of Milton.
poem	n.	A composition, not in verse, of which the language is highly imaginative or impassioned; as, a prose poem; the poems of Ossian.
poematic	a.	Pertaining to a poem, or to poetry; poetical.
poenamu	n.	A variety of jade or nephrite, -- used in New Zealand for the manufacture of axes and weapons.
poenology	n.	See Penology.
poephaga	n. pl.	A group of herbivorous marsupials including the kangaroos and their allies.
poesy	n.	The art of composing poems; poetical skill or faculty; as, the heavenly gift of poesy.
poesy	n.	Poetry; metrical composition; poems.
poesy	n.	A short conceit or motto engraved on a ring or other thing; a posy.
poet	n.	One skilled in making poetry; one who has a particular genius for metrical composition; the author of a poem; an imaginative thinker or writer.
poetaster	n.	An inferior rhymer, or writer of verses; a dabbler in poetic art.
poetastry	n.	The works of a poetaster.
poetess	n.	A female poet.
poetic	a.	Alt. of Poetical
poetical	a.	Of or pertaining to poetry; suitable for poetry, or for writing poetry; as, poetic talent, theme, work, sentiments.
poetical	a.	Expressed in metrical form; exhibiting the imaginative or the rhythmical quality of poetry; as, a poetical composition; poetical prose.
poetically	adv.	In a poetic manner.
poetics	n.	The principles and rules of the art of poetry.
poeticule	n.	A poetaster.
poetize	v. i.	To write as a poet; to compose verse; to idealize.
poetized	imp. & p. p.	of Poetize
poetizing	p. pr. & vb. n.	of Poetize
poetry	n.	The art of apprehending and interpreting ideas by the faculty of imagination; the art of idealizing in thought and in expression.
poetry	n.	Imaginative language or composition, whether expressed rhythmically or in prose. Specifically: Metrical composition; verse; rhyme; poems collectively; as, heroic poetry; dramatic poetry; lyric or Pindaric poetry.
poetship	n.	The state or personality of a poet.
poggy	n.	See Porgy.
poggy	n.	A small whale.
pogy	n.	The menhaden.
poh	interj.	An exclamation expressing contempt or disgust; bah !
pohagen	n.	See Pauhaugen.
poi	n.	A national food of the Hawaiians, made by baking and pounding the kalo (or taro) root, and reducing it to a thin paste, which is allowed to ferment.
poicile	n.	Alt. of Poecile
poignancy	n.	The quality or state of being poignant; as, the poignancy of satire; the poignancy of grief.
poignant	a.	Pricking; piercing; sharp; pungent.
poignant	a.	Fig.: Pointed; keen; satirical.
poignantly	adv.	In a poignant manner.
poikilitic	a.	See Poecilitic.
poikilocyte	n.	An irregular form of corpuscle found in the blood in cases of profound anaemia, probably a degenerated red blood corpuscle.
poikilothermal	a.	Alt. of Poikilothermic
poikilothermic	a.	Having a varying body temperature. See Homoiothermal.
poikilothermous	a.	Poikilothermal.
poinciana	n.	A prickly tropical shrub (Caesalpinia, formerly Poinciana, pulcherrima), with bipinnate leaves, and racemes of showy orange-red flowers with long crimson filaments.
poind	v. t.	To impound, as cattle.
poind	v. t.	To distrain.
poinder	n.	The keeper of a cattle pound; a pinder.
poinder	n.	One who distrains property.
poinsettia	n.	A Mexican shrub (Euphorbia pulcherrima) with very large and conspicuous vermilion bracts below the yellowish flowers.
point	v. t. & i.	To appoint.
point	n.	That which pricks or pierces; the sharp end of anything, esp. the sharp end of a piercing instrument, as a needle or a pin.
point	n.	An instrument which pricks or pierces, as a sort of needle used by engravers, etchers, lace workers, and others; also, a pointed cutting tool, as a stone cutter's point; -- called also pointer.
point	n.	Anything which tapers to a sharp, well-defined termination. Specifically: A small promontory or cape; a tract of land extending into the water beyond the common shore line.
point	n.	The mark made by the end of a sharp, piercing instrument, as a needle; a prick.
point	n.	An indefinitely small space; a mere spot indicated or supposed. Specifically: (Geom.) That which has neither parts nor magnitude; that which has position, but has neither length, breadth, nor thickness, -- sometimes conceived of as the limit of a line; that by the motion of which a line is conceived to be produced.
point	n.	An indivisible portion of time; a moment; an instant; hence, the verge.
point	n.	A mark of punctuation; a character used to mark the divisions of a composition, or the pauses to be observed in reading, or to point off groups of figures, etc.; a stop, as a comma, a semicolon, and esp. a period; hence, figuratively, an end, or conclusion.
point	n.	Whatever serves to mark progress, rank, or relative position, or to indicate a transition from one state or position to another, degree; step; stage; hence, position or condition attained; as, a point of elevation, or of depression; the stock fell off five points; he won by tenpoints.
point	n.	That which arrests attention, or indicates qualities or character; a salient feature; a characteristic; a peculiarity; hence, a particular; an item; a detail; as, the good or bad points of a man, a horse, a book, a story, etc.
point	n.	Hence, the most prominent or important feature, as of an argument, discourse, etc.; the essential matter; esp., the proposition to be established; as, the point of an anecdote.
point	n.	A small matter; a trifle; a least consideration; a punctilio.
point	n.	A dot or mark used to designate certain tones or time
point	n.	A dot or mark distinguishing or characterizing certain tones or styles; as, points of perfection, of augmentation, etc.; hence, a note; a tune.
point	n.	A dot placed at the right hand of a note, to raise its value, or prolong its time, by one half, as to make a whole note equal to three half notes, a half note equal to three quarter notes.
point	n.	A fixed conventional place for reference, or zero of reckoning, in the heavens, usually the intersection of two or more great circles of the sphere, and named specifically in each case according to the position intended; as, the equinoctial points; the solstitial points; the nodal points; vertical points, etc. See Equinoctial Nodal.
point	n.	One of the several different parts of the escutcheon. See Escutcheon.
point	n.	One of the points of the compass (see Points of the compass, below); also, the difference between two points of the compass; as, to fall off a point.
point	n.	A short piece of cordage used in reefing sails. See Reef point, under Reef.
point	n.	A a string or lace used to tie together certain parts of the dress.
point	n.	Lace wrought the needle; as, point de Venise; Brussels point. See Point lace, below.
point	n.	A switch.
point	n.	An item of private information; a hint; a tip; a pointer.
point	n.	A fielder who is stationed on the off side, about twelve or fifteen yards from, and a little in advance of, the batsman.
point	n.	The attitude assumed by a pointer dog when he finds game; as, the dog came to a point. See Pointer.
point	n.	A standard unit of measure for the size of type bodies, being one twelfth of the thickness of pica type. See Point system of type, under Type.
point	n.	A tyne or snag of an antler.
point	n.	One of the spaces on a backgammon board.
point	n.	A movement executed with the saber or foil; as, tierce point.
point	n.	To give a point to; to sharpen; to cut, forge, grind, or file to an acute end; as, to point a dart, or a pencil. Used also figuratively; as, to point a moral.
point	n.	To direct toward an abject; to aim; as, to point a gun at a wolf, or a cannon at a fort.
point	n.	Hence, to direct the attention or notice of.
point	n.	To supply with punctuation marks; to punctuate; as, to point a composition.
point	n.	To mark (as Hebrew) with vowel points.
point	n.	To give particular prominence to; to designate in a special manner; to indicate, as if by pointing; as, the error was pointed out.
point	n.	To indicate or discover by a fixed look, as game.
point	n.	To fill up and finish the joints of (a wall), by introducing additional cement or mortar, and bringing it to a smooth surface.
point	n.	To cut, as a surface, with a pointed tool.
point	v. i.	To direct the point of something, as of a finger, for the purpose of designating an object, and attracting attention to it; -- with at.
point	v. i.	To indicate the presence of game by fixed and steady look, as certain hunting dogs do.
point	v. i.	To approximate to the surface; to head; -- said of an abscess.
point d'appui		See under Appui.
point-blank	n.	The white spot on a target, at which an arrow or other missile is aimed.
point-blank	n.	With all small arms, the second point in which the natural line of sight, when horizontal, cuts the trajectory.
point-blank	n.	With artillery, the point where the projectile first strikes the horizontal plane on which the gun stands, the axis of the piece being horizontal.
point-blank	a.	Directed in a line toward the object aimed at; aimed directly toward the mark.
point-blank	a.	Hence, direct; plain; unqualified; -- said of language; as, a point-blank assertion.
point-blank	adv.	In a point-blank manner.
point-device	a.	Alt. of Point-devise
point-device	adv.	Alt. of Point-devise
point-devise	a.	Uncommonly nice and exact; precise; particular.
point-devise	adv.	Exactly.
pointal	n.	The pistil of a plant.
pointal	n.	A kind of pencil or style used with the tablets of the Middle Ages.
pointal	n.	See Poyntel.
pointed	imp. & p. p.	of Point
pointed	a.	Sharp; having a sharp point; as, a pointed rock.
pointed	a.	Characterized by sharpness, directness, or pithiness of expression; terse; epigrammatic; especially, directed to a particular person or thing.
pointel	n.	See Pointal.
pointer	n.	One who, or that which, points.
pointer	n.	The hand of a timepiece.
pointer	n.	One of a breed of dogs trained to stop at scent of game, and with the nose point it out to sportsmen.
pointer	n.	The two stars (Merak and Dubhe) in the Great Bear, the line between which points nearly in the direction of the north star.
pointer	n.	Diagonal braces sometimes fixed across the hold.
pointing	p. pr. & vb. n.	of Point
pointing	n.	The act of sharpening.
pointing	n.	The act of designating, as a position or direction, by means of something pointed, as a finger or a rod.
pointing	n.	The act or art of punctuating; punctuation.
pointing	n.	The act of filling and finishing the joints in masonry with mortar, cement, etc.; also, the material so used.
pointing	n.	The rubbing off of the point of the wheat grain in the first process of high milling.
pointing	n.	The act or process of measuring, at the various distances from the surface of a block of marble, the surface of a future piece of statuary; also, a process used in cutting the statue from the artist's model.
pointingstock	n.	An object of ridicule or scorn; a laughingstock.
pointless	a.	Having no point; blunt; wanting keenness; obtuse; as, a pointless sword; a pointless remark.
pointlessly	adv.	Without point.
pointleted	a.	Having a small, distinct point; apiculate.
pointrel	n.	A graving tool.
pointsman	n.	A man who has charge of railroad points or switches.
poise	v.	Weight; gravity; that which causes a body to descend; heaviness.
poise	v.	The weight, or mass of metal, used in weighing, to balance the substance weighed.
poise	v.	The state of being balanced by equal weight or power; equipoise; balance; equilibrium; rest.
poise	v.	That which causes a balance; a counterweight.
poise	n.	To balance; to make of equal weight; as, to poise the scales of a balance.
poise	n.	To hold or place in equilibrium or equiponderance.
poise	n.	To counterpoise; to counterbalance.
poise	n.	To ascertain, as by the balance; to weigh.
poise	n.	To weigh (down); to oppress.
poise	v. i.	To hang in equilibrium; to be balanced or suspended; hence, to be in suspense or doubt.
poised	imp. & p. p.	of Poise
poiser	n.	The balancer of dipterous insects.
poising	p. pr. & vb. n.	of Poise
poison	n.	Any agent which, when introduced into the animal organism, is capable of producing a morbid, noxious, or deadly effect upon it; as, morphine is a deadly poison; the poison of pestilential diseases.
